,reviews,stars
736,es buena pero ahora tiene un error. cuando elijo y pongo las fotos le doy a guardar y me dice que aun esta cargándose una imagen pero por mas que espere no puedo guardar los cambios. espero lo arreglen,Calificación: 4 de cinco estrellas
737,"Muy buena app,pero desde 2 /11 /2019 ,no nos cargan las imágenes de previsualización soy usuaria diaria ,quisiera saber como solucionar el problema (,se volvió a descargar la app y sigue igual ).gracias",Calificación: 5 de cinco estrellas
738,"Buenísima herramienta de compra y venta , solamente podrían mejorar el navegador ya que si no escribe ala palabra correcta no te enlaza con la búsqueda como otras plataformas por ejemplo mercado libre",Calificación: 5 de cinco estrellas
739,"Los mensajes no se envían y tampoco aparecen en el apartado de mis mensajes, envié un correo a soporte y hasta ahora no hay respuesta. Espero lo arreglen de lo contrario no sirve.",Calificación: 3 de cinco estrellas
740,Muy fácil de usar y todo muy rápido podría ser como Facebook que cada 7 días el aviso lo puedes renovar gratis. Ya que uno después se da por vencido en publar ya que no se vende si no esta al principio,Calificación: 5 de cinco estrellas
741,"Está bien, pero suele irse a nada cuando quieres publicar la sexta foto, por ello solo público 5. Además cuando quieres leer los mensajes en ocasiones no se puede, finalmente respondo desde el mail mejor.",Calificación: 3 de cinco estrellas
742,"Desde la última actualización, no carga las imágenes de los productos (vista previa) a menos que uno seleccione el producto y lo vea uno a uno. Desinstalé y reinstalé la app y sigue igual. ¿Alguna ayuda, por favor?🙏",Calificación: 4 de cinco estrellas
743,"Las busquedas guardadas tienen un error, cuando revisas la lista y escoges un item se ve es la fila de abajo, es decir, si presionas la primera fila ves el contenido de la segunda. Edit. Aún sigue el problema",Calificación: 1 de cinco estrellas
744,"Siempre es buenísima, pero gracias a la ultima actualización no se ve ninguna foto de los anuncios (teléfono samsumg), pésimo, llevo días tratando de ocupar la aplicación y no he podido, obliga a usar facebook.",Calificación: 1 de cinco estrellas
745,"Excelente plataforma , pero esta última semana no te deja ver la imagen del producto y por lo que note no soy el único que le ha pasado,mi sistema es android Por eso le coloco 4 estrellas o si no le doy las 5",Calificación: 4 de cinco estrellas
746,Se ha arreglado bastate y el servicio tecnico muy atento y predispuesto a solucionar dudas o problemas.,Calificación: 5 de cinco estrellas
747,Excelente para vender y comprar,Calificación: 5 de cinco estrellas
748,"Se presta mucho para fraudes ya me han querido estándar 5 veces, no es para nada bueno",Calificación: 1 de cinco estrellas
749,Muy buena y confiable,Calificación: 5 de cinco estrellas
750,Me parece : Perfecta ! Está al ance de todos ! Gracias ! :),Calificación: 5 de cinco estrellas
751,"Esperaba una típica app recolectora de información personal e inútil, ya saben. Sin embargo resultó ser increiblemente simple, útil y liviana... como todo lo de Yapo. RECOMENDADA.",Calificación: 5 de cinco estrellas
752,"La aplicación funcionaba de maravilla, pero con la última actualización ya no puedo responder mensajes ya que la aplicación se cierra, de por si es una buena app pero con la actualización ya no es lo que era.",Calificación: 1 de cinco estrellas
753,"Es Buena app para responder a los clientes de forma rápida y eficaz. El único problema que si alguien ocupa sus fotografías de sus productos no hacen nada, no como mercadolibre el cual advierte o cierra la publicación.",Calificación: 3 de cinco estrellas
754,"No me permite seleccionar la categoría, por lo que no puedo subir nuevas publicaciones. Funciona solo si vuelvo a instalar la app y luego, al querer publicar otro aviso, no me permite seleccionar la categoría. Ayuda!!!",Calificación: 3 de cinco estrellas
755,"Hola, la aplicación no esta al 100, me gustaria filtrar regiones, ya que cuando busco me aparecen regiones las cuales yo no vivo, y la idea es comprar en la misma región mas que nada por confianza.",Calificación: 4 de cinco estrellas
756,Gracias a yapo todo sale más rápido los arriendo,Calificación: 5 de cinco estrellas
757,"Muy buena, no ha presentado errores durante el último tiempo",Calificación: 5 de cinco estrellas
758,Me gusta mucho y todos pueden publicar,Calificación: 5 de cinco estrellas
759,"No me deja subir un aviso, me dice usuario bloqueado... Pésimo servicio",Calificación: 1 de cinco estrellas
760,"Desde hace días que la aplicación se cierra súbitamente, la desintalé y volví a instalar pero no hay caso, es súper molesto, por favor solución en lo pronto....",Calificación: 2 de cinco estrellas
761,"es buena y muy util, con una interfaz muy intuitiva, con un buen filtro. lo que le faltaria seria que los compradores dieran reseñas de los vendedores.",Calificación: 5 de cinco estrellas
762,"buena app único detalle cuando intento vender algo lo rechaza diciendo que no se pueden poner enlaces ni ,correo ,ni mensajería etc e modificado varias veces el anuncio y me sigue saliendo y en ninguna nombro los nombres anteriormente mencionados",Calificación: 3 de cinco estrellas
763,"Es una muy buena aplicación para comprar, vender cualquier tipo de artículo, y en mi caso, también arrendar propiedades. Es una aplicación muy amigable tanto para el que ofrece o desea adquirir un producto.",Calificación: 5 de cinco estrellas
764,"Excelente Es una de las apps para vender más perfectas y cómodas, a veces te demoras o te cuesta negociar pero eso no tiene nada que ver con la app, eso depende del comprador-vendedor.",Calificación: 5 de cinco estrellas
765,"Mala la actualización, no deja ver las imágenes...la desintale y puse una versión más antigua y todo ok, hasta que se actualizó nuevamente....en el celular de mi señora pasa lo mismo",Calificación: 1 de cinco estrellas
766,"Muy buena página la aplicación funcionaba bien hasta hace unos días, donde ya no podía ver las imágenes, intenté instalarla de nuevo pero ya no abre, espero lo puedan solucionar, igual les doy 5 estrellas.",Calificación: 5 de cinco estrellas
767,"Estimados muchas gracias por solucionar los problemas que tenian en la app gracias por la preocupación hacia los usuarios, es una app que ocupo con frecuencia y se agradece bastante la comunicación hacia nosotros, sigan adelante, saludos!!!",Calificación: 5 de cinco estrellas
768,"Excelente alternativa para vender y buscar todo tipo de servicios. Personalmente he tenido muy buena experiencia al vender mi automóvil, utilicé el servicio gratuito y de pago con buenos resultados.",Calificación: 5 de cinco estrellas
769,"Muy util para mis busquedas pero no se si es problema de la aplicacion o celular pero ya no puedo ver los detalles de los avisos, solo la imagen y el titulo, no puedo abrir para ver los avisos completos.",Calificación: 3 de cinco estrellas
770,"Me encanta!!!, pero tengo un problema que me tiene harto 😥. Mis anuncios no se publican!!! 😡 me tiene muy molesto porfavor arrglenlo! Muy buena app",Calificación: 3 de cinco estrellas
771,Yapo.cl para mi ha sido la mejor plataforma. Se consigue con facilidad la compra y venta de todo tipo de productos. Sólo agradecer y felicitar a Yapo.cl por dar al público esta oportunidad de poder publicar. Saludos,Calificación: 5 de cinco estrellas
772,"funciona bien, sólo que al publicar presentó problemas, supuestamente por que el aviso no cumplía con algunos requisitos, sin embargo contacte a a la plataforma de soporte de yapo, y prontamente resolvieron el inconveniente.",Calificación: 4 de cinco estrellas
773,"Genial, activa y con gente esperando por comprar o vender, lo uní que mejoraría seria el aumentar la cantidad de fotografías que se le pueden añadir a un producto y que sea más dinámico y automatizado el menú de creación de ventas.",Calificación: 4 de cinco estrellas
774,"es una buena plataforma que permite a las personas poder hacer negocios de una manera rápida, ya que la publicación que se realiza la pueden ver muchas personas a la vez.Esta la posibilidad de realizar la publicación gratis y eso es un apoyo para quienes necesitan generar dinero en corto tiempo.",Calificación: 4 de cinco estrellas
775,"tiene problemas con la selección de categorías, después de instalar la app se puede, pero al publicar un 2do aviso la app ya no te permite seleccionar una categoría por lo que hace imposible publicar",Calificación: 1 de cinco estrellas
776,"Pésimo el funcionamiento de la aplicación, era mil veces mejor cuando hacía las búsquedas mediante m.yapo.cl. La app se cae a cada rato y es demasiado lenta. En síntesis, un bodrio",Calificación: 1 de cinco estrellas
777,"Encuentro todo lo que se me ocurra, Pero En la sección de favoritos falta la opción eliminar todo de una vez, ir uno por uno quita tiempo, y no te das cuenta cuando tienes muchos FAV Acumulados.",Calificación: 4 de cinco estrellas
778,"Me encanta, me ayuda a vender todo lo que quiero",Calificación: 5 de cinco estrellas
779,Es buena!! Encontrado lo que busco .,Calificación: 4 de cinco estrellas
780,Buena rápido eficiente,Calificación: 4 de cinco estrellas
781,Muy estable y cumple su función excelente. no le pongo 5 estrellas unicamente porque no hay forma de conocer la reputación de un vendedor que nonse encuentra nen la misma ciudad de uno.,Calificación: 4 de cinco estrellas
782,"Buena app,cumple con lo ofrecido. Cómo detalle deberían contar con marca la fotografía y ser un poco más intuitiva. Pero en general bien. Recomiendo",Calificación: 4 de cinco estrellas
783,"Exelente, está bien muy intuitiva, me es fácil entenderla, si la pueden seguir mejorando , sería genial. En definitiva aplicación muy útil.",Calificación: 5 de cinco estrellas
784,"La página funciona bien, pero con la última actualización prácticamente el formulario para publicar desde la app no funciona y te obliga a publicar desde el computador... reverenda pérdida de tiempo...",Calificación: 1 de cinco estrellas
785,Después de la última actualización no muestra la previsualización de las imágenes.. y tampoco abre las fotos en tamaño completo..espero lo resuelvan pronto.,Calificación: 3 de cinco estrellas
786,"Desde la última actualización se echó a perder, no muestra las fotos, se queda pegada, no se, era genial y ya no funciona nada bien, lastima...",Calificación: 2 de cinco estrellas
