,Unnamed: 0,reviews,stars,rating,sentiment,class,clean_reviews,clean_reviews_nb
718,718,pesima la aplicacion de yapo ponen muchas trabas para poder publicar. ahora para publicar un vehiculo piden fotos del poder notarial o transferencia. padron. patente etc. simplemente no se puede publicar y demora la solucion. tambien si es primera publicacion te ponen como profesional para poder cobrarte altiro por el aviso. o dicen que tu aviso esta repetido cosa que no es asi. despues piden disculpas hay solucion luego de nuevo otro error y asi. ya me aburrio yapo,Calificación: 1 de cinco estrellas,1,negative,0,pesima la aplicación de yapo ponen muchas trabas para poder publicar. ahora para publicar un vehiculo piden fotos del poder notarial o transferencia. padron. patente etc. simplemente no se puede publicar y demora la solución. tambien si es primera publicación te ponen como profesional para poder cobrarte altiro por el aviso. o dicen que tu aviso esta repetido cosa que no es asi. despues piden disculpas hay solución luego de nuevo otro error y asi. ya me aburrio yapo,pesima la aplicacion de yapo ponen muchas trabas para poder publicar  ahora para publicar un vehiculo piden fotos del poder notarial o transferencia  padron  patente etc  simplemente no se puede publicar y demora la solucion  tambien si es primera publicacion te ponen como profesional para poder cobrarte altiro por el aviso  o dicen que tu aviso esta repetido cosa que no es asi  despues piden disculpas hay solucion luego de nuevo otro error y asi  ya me aburrio yapo
719,719,"Me gusta la App, pero hace unos días que ya no me aparecen las imágenes, si pincho sobre los cuadros en blanco ,si lo hacen. Desinstalé e instalé la App , el problema persiste .",Calificación: 4 de cinco estrellas,4,positive,2,"me gusta la app, pero hace unos días que ya no me aparecen las imágenes, si pincho sobre los cuadros en blanco ,si lo hacen. desinstalé e instalé la app , el problema persiste .",me gusta la app  pero hace unos dias que ya no me aparecen las imagenes  si pincho sobre los cuadros en blanco  si lo hacen  desinstale e instale la app   el problema persiste  
720,720,"Genial App, aunque se debe tener cuidado por qie existen supuestos compradores que solo piden datos para robar, fuera de eso la app esta muy recomendada. Claro que pagando puedes vender mas rapido pero muchos la usan por lo qie vender algo no es tan dificil.",Calificación: 4 de cinco estrellas,4,positive,2,"genial app, aunque se debe tener cuidado por qie existen supuestos compradores que solo piden datos para robar, fuera de eso la app esta muy recomendada. claro que pagando puedes vender mas rapido pero muchos la usan por lo qie vender algo no es tan dificil.",genial app  aunque se debe tener cuidado por qie existen supuestos compradores que solo piden datos para robar  fuera de eso la app esta muy recomendada  claro que pagando puedes vender mas rapido pero muchos la usan por lo qie vender algo no es tan dificil 
721,721,"Facil de usar, amigable, masiva y lo mas importante, gratis.",Calificación: 5 de cinco estrellas,5,positive,2,"facil de usar, amigable, masiva y lo mas importante, gratis.",facil de usar  amigable  masiva y lo mas importante  gratis 
722,722,"Buena,pero algunos lo usan para clonar papeles y patentes,ya que no hay filtros",Calificación: 4 de cinco estrellas,4,positive,2,"buena,pero algunos lo usan para clonar papeles y patentes,ya que no hay filtros",buena pero algunos lo usan para clonar papeles y patentes ya que no hay filtros
723,723,Muy buena y confiable,Calificación: 5 de cinco estrellas,5,positive,2,muy buena y confiable,muy buena y confiable
724,724,Fácil de y práctica de usar,Calificación: 5 de cinco estrellas,5,positive,2,fácil de y práctica de usar,facil de y practica de usar
725,725,"Buena la app, muy influyente muy popular",Calificación: 4 de cinco estrellas,4,positive,2,"buena la app, muy influyente muy popular",buena la app  muy influyente muy popular
726,726,"Es la mejor en su género, quizás debiera tener un soporte regional, sudamericano, es de uso simple y con posibilidad de incorporar filtros, los cuales son muy adecuados",Calificación: 5 de cinco estrellas,5,positive,2,"es la mejor en su género, quizás debiera tener un soporte regional, sudamericano, es de uso simple y con posibilidad de incorporar filtros, los cuales son muy adecuados",es la mejor en su genero  quizas debiera tener un soporte regional  sudamericano  es de uso simple y con posibilidad de incorporar filtros  los cuales son muy adecuados
727,727,"Imposible publicar un aviso. Cada vez que elegía una categoría, se borraba la ubicación. Elegía la ubicación y se borraba la categoría. Tampoco subió las fotos, ni una.",Calificación: 1 de cinco estrellas,1,negative,0,"imposible publicar un aviso. cada vez que elegía una categoría, se borraba la ubicación. elegía la ubicación y se borraba la categoría. tampoco subió las fotos, ni una.",imposible publicar un aviso  cada vez que elegia una categoria  se borraba la ubicacion  elegia la ubicacion y se borraba la categoria  tampoco subio las fotos  ni una 
728,728,"Es muy bueno para vender, hacer compras, buscar empleo. Todo es super rápido. Estoy satisfecha y contenta con usar esta aplicación.. Sin dudas de las mejores. Encuentras todo lo que buscas y buenas ofertas..",Calificación: 5 de cinco estrellas,5,positive,2,"es muy bueno para vender, hacer compras, buscar empleo. todo es super rápido. estoy satisfecha y contenta con usar esta aplicación.. sin dudas de las mejores. encuentras todo lo que buscas y buenas ofertas..",es muy bueno para vender  hacer compras  buscar empleo  todo es super rapido  estoy satisfecha y contenta con usar esta aplicacion   sin dudas de las mejores  encuentras todo lo que buscas y buenas ofertas  
729,729,"Las imagenes se estan subiendo en mala calidad, antes esto no sucedia y por lo que he visto en otras publicaciones no soy el unico afectado, afecta mucho al momento de mostrar el estado de tu producto, ojala puedan solucionarlo por favor. App utilizada en samsung j7 .",Calificación: 3 de cinco estrellas,3,neutral,1,"las imagenes se estan subiendo en mala calidad, antes esto no sucedia y por lo que he visto en otras publicaciónes no soy el unico afectado, afecta mucho al momento de mostrar el estado de tu producto, ojala puedan soluciónarlo por favor. app utilizada en samsung j7 .",las imagenes se estan subiendo en mala calidad  antes esto no sucedia y por lo que he visto en otras publicaciones no soy el unico afectado  afecta mucho al momento de mostrar el estado de tu producto  ojala puedan solucionarlo por favor  app utilizada en samsung j7  
730,730,La app cumple. Lo malo que tiene es que te llegan las notificaciones por la app y por correo. No pude encontrar la forma de solucionar ésto. A veces la conversación con los compradores no es tan fluida.,Calificación: 3 de cinco estrellas,3,neutral,1,la app cumple. lo malo que tiene es que te llegan las notificaciónes por la app y por correo. no pude encontrar la forma de soluciónar ésto. a veces la conversación con los compradores no es tan fluida.,la app cumple  lo malo que tiene es que te llegan las notificaciones por la app y por correo  no pude encontrar la forma de solucionar esto  a veces la conversacion con los compradores no es tan fluida 
731,731,"Con la última actualización ya no muestra las fotos de los artículos, hay que entrar al aviso para poder verlas, espero que saquen otra actualización solucionando este problema.",Calificación: 1 de cinco estrellas,1,negative,0,"con la última actualización ya no muestra las fotos de los artículos, hay que entrar al aviso para poder verlas, espero que saquen otra actualización soluciónando este problema.",con la ultima actualizacion ya no muestra las fotos de los articulos  hay que entrar al aviso para poder verlas  espero que saquen otra actualizacion solucionando este problema 
732,732,Buena. Se vende...pero hay mucha competencia. Pero es una plataforma positiva. Grscias,Calificación: 4 de cinco estrellas,4,positive,2,buena. se vende...pero hay mucha competencia. pero es una plataforma positiva. gracias,buena  se vende   pero hay mucha competencia  pero es una plataforma positiva  gracias
733,733,"Excelente, se vende lo que publicas.",Calificación: 5 de cinco estrellas,5,positive,2,"excelente, se vende lo que publicas.",excelente  se vende lo que publicas 
734,734,"Muy buena, tuve un problema con la publicación pero de inmediato dieron solución y lo más importante, responden de inmediato",Calificación: 5 de cinco estrellas,5,positive,2,"muy buena, tuve un problema con la publicación pero de inmediato dieron solución y lo más importante, responden de inmediato",muy buena  tuve un problema con la publicacion pero de inmediato dieron solucion y lo mas importante  responden de inmediato
735,735,"Esta es la mejor App para lograr vender, regalar oh cambiar especies , muy efectiva",Calificación: 5 de cinco estrellas,5,positive,2,"esta es la mejor app para lograr vender, regalar oh cambiar especies , muy efectiva",esta es la mejor app para lograr vender  regalar oh cambiar especies   muy efectiva
736,736,es buena pero ahora tiene un error. cuando elijo y pongo las fotos le doy a guardar y me dice que aun esta cargándose una imagen pero por mas que espere no puedo guardar los cambios. espero lo arreglen,Calificación: 4 de cinco estrellas,4,positive,2,es buena pero ahora tiene un error. cuando elijo y pongo las fotos le doy a guardar y me dice que aun esta cargándose una imagen pero por mas que espere no puedo guardar los cambios. espero lo arreglen,es buena pero ahora tiene un error  cuando elijo y pongo las fotos le doy a guardar y me dice que aun esta cargandose una imagen pero por mas que espere no puedo guardar los cambios  espero lo arreglen
737,737,"Muy buena app,pero desde 2 /11 /2019 ,no nos cargan las imágenes de previsualización soy usuaria diaria ,quisiera saber como solucionar el problema (,se volvió a descargar la app y sigue igual ).gracias",Calificación: 5 de cinco estrellas,5,positive,2,"muy buena app,pero desde 2 /11 /2019 ,no nos cargan las imágenes de previsualización soy usuaria diaria ,quisiera saber como soluciónar el problema (,se volvió a descargar la app y sigue igual ).gracias",muy buena app pero desde 2 /11 /2019  no nos cargan las imagenes de previsualizacion soy usuaria diaria  quisiera saber como solucionar el problema ( se volvio a descargar la app y sigue igual ) gracias
738,738,"Buenísima herramienta de compra y venta , solamente podrían mejorar el navegador ya que si no escribe ala palabra correcta no te enlaza con la búsqueda como otras plataformas por ejemplo mercado libre",Calificación: 5 de cinco estrellas,5,positive,2,"buenísima herramienta de compra y venta , solamente podrían mejorar el navegador ya que si no escribe ala palabra correcta no te enlaza con la búsqueda como otras plataformas por ejemplo mercado libre",buenisima herramienta de compra y venta   solamente podrian mejorar el navegador ya que si no escribe ala palabra correcta no te enlaza con la busqueda como otras plataformas por ejemplo mercado libre
